subject,source_family,period,metric_key,metric_name,official_value,official_unit,verification_status,verification_count,official_source_label,official_source_url,verification_method,note
Hong Kong key communications statistics,OFCA key communications statistics,2026-04,external_fixed_telecommunications_services_providers,External fixed telecommunications services providers,189.0,providers,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-04,facility_based_external_fixed_network_operators,Facility-based external fixed network operators,42.0,operators,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-04,services_based_external_telecommunications_services_providers,Services-based external telecommunications services providers,147.0,providers,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-04,internet_service_providers,Internet service providers,363.0,providers,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-04,public_wifi_access_points,Public Wi-Fi access points,80971.0,access points,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,total_television_programme_service_licences,Total television programme service licences,34.0,licences,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,domestic_free_television_programme_service_licences,Domestic free television programme service licences,3.0,licences,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,domestic_pay_television_programme_service_licences,Domestic pay television programme service licences,1.0,licences,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,non_domestic_television_programme_service_licences,Non-domestic television programme service licences,9.0,licences,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,other_licensable_television_programme_service_licences,Other licensable television programme service licences,21.0,licences,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,sound_broadcasting_licences,Sound broadcasting licences,2.0,licences,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,mobile_network_operators,Mobile network operators,5.0,operators,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,mobile_virtual_network_operators,Mobile virtual network operators,26.0,operators,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,local_fixed_network_operators,Local fixed network operators,28.0,operators,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,external_fixed_telecommunications_services_providers,External fixed telecommunications services providers,189.0,providers,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,facility_based_external_fixed_network_operators,Facility-based external fixed network operators,42.0,operators,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,services_based_external_telecommunications_services_providers,Services-based external telecommunications services providers,147.0,providers,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,internet_service_providers,Internet service providers,362.0,providers,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,public_wifi_access_points,Public Wi-Fi access points,80971.0,access points,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
Hong Kong key communications statistics,OFCA key communications statistics,2026-03,ftth_b_residential_unit_coverage_rate,FTTH/B residential unit coverage rate,96.9,percent,official_match,3,OFCA Key Communications Statistics CSV,https://www.ofca.gov.hk/filemanager/ofca/common/datagovhk/key_com_stat.csv,official_datagovhk_csv_plus_data_dictionary_plus_ofca_page_crosscheck,Official machine-readable CSV retained. Blank cells are not converted to zeros and are not estimated; each row is a point-in-time snapshot for the metric's own DATE.
